unit_id,period,treated,post,creation,curation,novelty,ownership_share,covariate_age,covariate_curation,weight
u1,2024-07-01T00:00:00.000000,1,1,2.9882657895136413,0.5231830296462631,0.38939299515502,0.034816018753886804,1.1290864915744585,0.5206842059007256,1.0
u1,2024-07-08T00:00:00.000000,1,1,3.3287020242662946,0.5009871089988409,0.6728729693809653,0.031514129655944426,1.1290864915744585,0.5206842059007256,1.0
u1,2024-07-15T00:00:00.000000,1,1,2.6228861613870498,0.23126171141610813,0.3242112140289791,0.04809488322747573,1.1290864915744585,0.5206842059007256,1.0
u1,2024-07-22T00:00:00.000000,1,1,3.2490187595914897,0.33958839482871345,0.6051529267730872,0.0484588188673862,1.1290864915744585,0.5206842059007256,1.0
u1,2024-07-29T00:00:00.000000,1,1,3.0222073002560306,0.6681873195941429,0.9537868540731984,0.013612078092257951,1.1290864915744585,0.5206842059007256,1.0
u1,2024-08-05T00:00:00.000000,1,1,2.844079875101284,0.4528775907206131,0.965974950683861,0.010118168239761516,1.1290864915744585,0.5206842059007256,1.0
u1,2024-08-12T00:00:00.000000,1,1,3.2594135846382155,0.5682313263671812,0.4358682875845402,0.04283071420461878,1.1290864915744585,0.5206842059007256,1.0
u2,2024-05-13T00:00:00.000000,1,0,3.983140747664857,2.2188667057673115,1.2097861409341977,0.032492330077741,3.9133378842584454,2.214496276662623,1.0
u2,2024-05-20T00:00:00.000000,1,0,3.606288636471886,2.250351403653886,0.17906693033759571,0.024699540962225947,3.9133378842584454,2.214496276662623,1.0
u2,2024-05-27T00:00:00.000000,1,0,4.1638712580328185,2.2858704884925247,0.29646563867284814,0.029382228608885605,3.9133378842584454,2.214496276662623,1.0
u2,2024-06-03T00:00:00.000000,1,0,3.721412424433521,2.029181088381518,1.2040161654307504,0.017343490226741854,3.9133378842584454,2.214496276662623,1.0
u2,2024-06-10T00:00:00.000000,1,0,4.103883168302767,2.1700517372428685,1.9212625051587462,0.02411517184714501,3.9133378842584454,2.214496276662623,1.0
u2,2024-06-17T00:00:00.000000,1,0,4.007392038493504,2.3821215902414994,1.0246508285925047,0.024535349717726047,3.9133378842584454,2.214496276662623,1.0
u2,2024-06-24T00:00:00.000000,1,0,4.037660714241245,2.0165886526562504,0.9996298620082121,0.01334878315459468,3.9133378842584454,2.214496276662623,1.0
u2,2024-07-01T00:00:00.000000,1,1,5.669455555665348,2.131424824626686,0.9339317745795886,0.0010806039940165213,3.9133378842584454,2.214496276662623,1.0
u2,2024-07-08T00:00:00.000000,1,1,6.2331319534947385,2.245905990151692,0.36647326909736044,0.027701807176952472,3.9133378842584454,2.214496276662623,1.0
u2,2024-07-15T00:00:00.000000,1,1,5.410933000847138,2.117234694847957,0.6343441892941157,0.03297113173459509,3.9133378842584454,2.214496276662623,1.0
u2,2024-07-22T00:00:00.000000,1,1,6.44371685833241,2.2405511809572003,0.30470779731620345,0.0458005922568804,3.9133378842584454,2.214496276662623,1.0
u2,2024-07-29T00:00:00.000000,1,1,5.557854754333338,2.0214729242161487,1.1542196918438183,0.018546114193121938,3.9133378842584454,2.214496276662623,1.0
u2,2024-08-05T00:00:00.000000,1,1,5.666921880491129,2.382194117409892,0.7025638963631591,0.047644969753487254,3.9133378842584454,2.214496276662623,1.0
u2,2024-08-12T00:00:00.000000,1,1,6.0288231740902045,2.183168697131005,0.5863336720784452,0.046802178502448166,3.9133378842584454,2.214496276662623,1.0
u3,2024-05-13T00:00:00.000000,1,0,0.8730534499889073,0.07016221943459727,1.7941868058843364,0.037430400972847465,1.2407351791190817,0.32574973429852117,1.0
u3,2024-05-20T00:00:00.000000,1,0,1.2887326631911131,0.30202206907654466,1.0858308847342533,0.01579645259153965,1.2407351791190817,0.32574973429852117,1.0
u3,2024-05-27T00:00:00.000000,1,0,1.3065499295282386,0.24356428813177372,0.809949684860049,0.0047233334030757634,1.2407351791190817,0.32574973429852117,1.0
u3,2024-06-03T00:00:00.000000,1,0,1.7014619767178794,0.3623966217429024,1.8799449860141806,0.012048528750284239,1.2407351791190817,0.32574973429852117,1.0
u3,2024-06-10T00:00:00.000000,1,0,1.7360135587884566,0.6704828784551806,0.3912402015865387,0.008963415407886954,1.2407351791190817,0.32574973429852117,1.0
u3,2024-06-17T00:00:00.000000,1,0,1.6791684667917424,0.10434059788982356,0.68961497851018,0.03887024191205888,1.2407351791190817,0.32574973429852117,1.0
u3,2024-06-24T00:00:00.000000,1,0,1.1223536422612048,0.3247253609545069,0.3734052548473765,0.0006968143854100773,1.2407351791190817,0.32574973429852117,1.0
u3,2024-07-01T00:00:00.000000,1,1,3.6629797375131967,0.3438667156788703,1.3875514798644293,0.0060916252314265566,1.2407351791190817,0.32574973429852117,1.0
u3,2024-07-08T00:00:00.000000,1,1,3.2261196585400462,0.15710368023994692,1.2041215575197146,0.009988782583002882,1.2407351791190817,0.32574973429852117,1.0
u3,2024-07-15T00:00:00.000000,1,1,3.140498146908838,0.5089302427697238,1.5040696074395294,0.006552887577865663,1.2407351791190817,0.32574973429852117,1.0
u3,2024-07-22T00:00:00.000000,1,1,3.0954843491190083,0.26021511542612896,1.0283096861679133,0.03314321063817912,1.2407351791190817,0.32574973429852117,1.0
u3,2024-07-29T00:00:00.000000,1,1,3.641954611351905,0.29484859844854105,1.8571360156928516,0.0012429745693128158,1.2407351791190817,0.32574973429852117,1.0
u3,2024-08-05T00:00:00.000000,1,1,3.313484216500448,0.36106440598926337,0.30120506712643125,0.007016979853195632,1.2407351791190817,0.32574973429852117,1.0
u3,2024-08-12T00:00:00.000000,1,1,3.3092036781607534,0.8292445418053053,1.2324808511453085,0.046651161080010564,1.2407351791190817,0.32574973429852117,1.0
u4,2024-05-13T00:00:00.000000,1,0,3.942412016069323,1.5717894850728842,0.3073735938548964,0.04147143074413682,4.1196241202583685,1.5086684843548162,1.0
u4,2024-05-20T00:00:00.000000,1,0,3.9233801882380295,1.0792106784070852,1.1084622221382017,0.030300791035000548,4.1196241202583685,1.5086684843548162,1.0
u4,2024-05-27T00:00:00.000000,1,0,3.9607922920485463,1.3332963287212984,1.338668948601951,0.04337453158761625,4.1196241202583685,1.5086684843548162,1.0
u4,2024-06-03T00:00:00.000000,1,0,3.6795105466410716,1.9345179067604759,0.5496584896954042,0.037300714012172324,4.1196241202583685,1.5086684843548162,1.0
u4,2024-06-10T00:00:00.000000,1,0,4.670698178754763,2.0896819182028974,0.2264618282148385,0.02972168318782259,4.1196241202583685,1.5086684843548162,1.0
u4,2024-06-17T00:00:00.000000,1,0,4.222090785540521,1.8544080132359346,0.6896358804557414,0.0071935966485571325,4.1196241202583685,1.5086684843548162,1.0
u4,2024-06-24T00:00:00.000000,1,0,4.352825393076892,1.5956216992481398,0.6409681564420775,0.007680669759602932,4.1196241202583685,1.5086684843548162,1.0
u4,2024-07-01T00:00:00.000000,1,1,5.707155377747374,1.461033735559883,0.2052512774120942,0.008732073546792635,4.1196241202583685,1.5086684843548162,1.0
u4,2024-07-08T00:00:00.000000,1,1,5.953025954612664,1.602976188863844,1.3933576009190622,0.019681522841601413,4.1196241202583685,1.5086684843548162,1.0
u4,2024-07-15T00:00:00.000000,1,1,6.22515104277813,1.5192995538703897,1.7625093902457563,0.0425565813411103,4.1196241202583685,1.5086684843548162,1.0
u4,2024-07-22T00:00:00.000000,1,1,6.214572398760361,1.4892111646721182,0.5738363940812025,0.028561632587138636,4.1196241202583685,1.5086684843548162,1.0
u4,2024-07-29T00:00:00.000000,1,1,6.235378086025319,1.3560570424158627,0.809866863073186,0.026187647435881863,4.1196241202583685,1.5086684843548162,1.0
u4,2024-08-05T00:00:00.000000,1,1,5.785900678663343,1.7468970749725892,0.1987275462836981,0.046242093450903105,4.1196241202583685,1.5086684843548162,1.0
u4,2024-08-12T00:00:00.000000,1,1,5.596248324166111,1.6941561806664522,1.8150409734624724,0.04897853402932964,4.1196241202583685,1.5086684843548162,1.0
u5,2024-05-13T00:00:00.000000,1,0,4.124856500738044,2.3241028769990097,0.35564919598497946,0.026803401797381866,4.109116461231171,2.382537114159721,1.0
u5,2024-05-20T00:00:00.000000,1,0,4.1548852148619115,2.6768355087583524,0.9793187946276801,0.019254474805017675,4.109116461231171,2.382537114159721,1.0
u5,2024-05-27T00:00:00.000000,1,0,4.162070187642905,2.441735912097141,0.36555998081251806,0.02389386370118729,4.109116461231171,2.382537114159721,1.0
u5,2024-06-03T00:00:00.000000,1,0,4.2075151063454035,2.728007156992558,0.7982724392187431,0.01831962249131237,4.109116461231171,2.382537114159721,1.0
u5,2024-06-10T00:00:00.000000,1,0,4.010558894294302,2.3702722449939513,1.4029123563662962,0.014843823728564265,4.109116461231171,2.382537114159721,1.0
u5,2024-06-17T00:00:00.000000,1,0,4.499129839640858,2.499068162557262,1.0137298137701494,0.01641806025023444,4.109116461231171,2.382537114159721,1.0
u5,2024-06-24T00:00:00.000000,1,0,4.240842464910044,2.7313240193932793,1.339915947064194,0.04021959139735387,4.109116461231171,2.382537114159721,1.0
u5,2024-07-01T00:00:00.000000,1,1,6.020145175170758,2.395846277331562,0.6474956669466773,0.03674465811551454,4.109116461231171,2.382537114159721,1.0
u5,2024-07-08T00:00:00.000000,1,1,5.755625374296711,2.539007182643253,1.7353662298191987,0.006605141865077197,4.109116461231171,2.382537114159721,1.0
u5,2024-07-15T00:00:00.000000,1,1,6.460490589271367,2.5327109119059728,1.478859693715711,0.004224660941176012,4.109116461231171,2.382537114159721,1.0
u5,2024-07-22T00:00:00.000000,1,1,5.637504384535198,2.3691464795800807,1.9218724672272527,0.040044208804254834,4.109116461231171,2.382537114159721,1.0
u5,2024-07-29T00:00:00.000000,1,1,6.562484991214188,2.5100438763392603,1.6107181940678632,0.04730135314086652,4.109116461231171,2.382537114159721,1.0
u5,2024-08-05T00:00:00.000000,1,1,6.118951089094049,2.1392250842834954,0.28059347537236234,0.030808285001206068,4.109116461231171,2.382537114159721,1.0
u5,2024-08-12T00:00:00.000000,1,1,5.913422413806192,2.6135995213810603,1.1876179766643145,0.023299257649061367,4.109116461231171,2.382537114159721,1.0
u6,2024-05-13T00:00:00.000000,1,0,2.9760100754208603,2.6622274283486878,1.2392275388929634,0.046561811784505094,2.8518429898090525,2.338985492018446,1.0
u6,2024-05-20T00:00:00.000000,1,0,3.0291148866470587,2.0226666121276575,0.26664712263046,0.032893164252026395,2.8518429898090525,2.338985492018446,1.0
u6,2024-05-27T00:00:00.000000,1,0,3.1058181855620735,2.224796759714087,1.375339685286326,0.016681887916411908,2.8518429898090525,2.338985492018446,1.0
u6,2024-06-03T00:00:00.000000,1,0,2.921706395850203,2.3858656705581853,0.6140163877293338,0.0182096008886027,2.8518429898090525,2.338985492018446,1.0
u6,2024-06-10T00:00:00.000000,1,0,2.8075843857369467,2.308480985527974,0.3807884078301641,0.046806373168787205,2.8518429898090525,2.338985492018446,1.0
u6,2024-06-17T00:00:00.000000,1,0,2.53428216521553,2.3139836859545304,1.486402846487018,0.027649653262645,2.8518429898090525,2.338985492018446,1.0
u6,2024-06-24T00:00:00.000000,1,0,2.605167984621956,2.379446730384685,1.0108021718366267,0.01881797367404131,2.8518429898090525,2.338985492018446,1.0
u6,2024-07-01T00:00:00.000000,1,1,5.250531166940148,2.5103442885317513,1.907269854007298,0.005923928860852069,2.8518429898090525,2.338985492018446,1.0
u6,2024-07-08T00:00:00.000000,1,1,5.550138919912878,2.297953154245237,0.3316511888367139,0.029412899998461035,2.8518429898090525,2.338985492018446,1.0
u6,2024-07-15T00:00:00.000000,1,1,4.714533160522004,2.360561580887053,0.9632041274993184,0.04126997555981606,2.8518429898090525,2.338985492018446,1.0
u6,2024-07-22T00:00:00.000000,1,1,4.47634882557721,2.018729904594675,0.940396841428997,0.01509636957212458,2.8518429898090525,2.338985492018446,1.0
u6,2024-07-29T00:00:00.000000,1,1,5.009099342652883,2.3942403278841566,0.31011798089260995,0.04985173289187866,2.8518429898090525,2.338985492018446,1.0
u6,2024-08-05T00:00:00.000000,1,1,4.8681490654261665,2.244630285290779,1.6901035013557826,0.005320976593569143,2.8518429898090525,2.338985492018446,1.0
u6,2024-08-12T00:00:00.000000,1,1,4.893315419426656,2.491012109093617,1.804363457903588,0.0014499751602234713,2.8518429898090525,2.338985492018446,1.0
u7,2024-05-13T00:00:00.000000,1,0,1.6427590901822489,0.7645669455500619,1.830212631548682,0.03281345196637451,1.5837262611851617,0.6004612504665781,1.0
u7,2024-05-20T00:00:00.000000,1,0,1.503974623610548,0.576952817000952,0.19815004232735794,0.030296258882386386,1.5837262611851617,0.6004612504665781,1.0
u7,2024-05-27T00:00:00.000000,1,0,1.1947845627627334,0.3040241709780139,1.7138768015538386,0.0028615970076630195,1.5837262611851617,0.6004612504665781,1.0
u7,2024-06-03T00:00:00.000000,1,0,1.8085564311034839,0.5434844371900631,1.5670059582983231,0.034906039198931864,1.5837262611851617,0.6004612504665781,1.0
u7,2024-06-10T00:00:00.000000,1,0,1.982032100865469,0.5866336635213502,0.33735499068072183,0.025226549509649327,1.5837262611851617,0.6004612504665781,1.0
u7,2024-06-17T00:00:00.000000,1,0,1.989802028055981,0.6188865821533999,1.7171490895476766,0.007760649622054545,1.5837262611851617,0.6004612504665781,1.0
u7,2024-06-24T00:00:00.000000,1,0,1.1395653074156569,0.42283447971984756,0.6144416275038205,0.035495234864065195,1.5837262611851617,0.6004612504665781,1.0
u7,2024-07-01T00:00:00.000000,1,1,4.099957210534957,0.32402494739117005,0.20355059848346163,0.030815448496376643,1.5837262611851617,0.6004612504665781,1.0
u7,2024-07-08T00:00:00.000000,1,1,3.7261353877241223,0.5742439203290327,1.4481987416911795,0.008656392321125162,1.5837262611851617,0.6004612504665781,1.0
u7,2024-07-15T00:00:00.000000,1,1,3.4022260473425425,0.4936812027918671,1.9620516411529658,0.02292803212292449,1.5837262611851617,0.6004612504665781,1.0
u7,2024-07-22T00:00:00.000000,1,1,3.712093393393637,0.562612382279297,1.187584984921411,0.007256512733252485,1.5837262611851617,0.6004612504665781,1.0
u7,2024-07-29T00:00:00.000000,1,1,3.979924757843612,0.5319040202937022,1.1982327100343302,0.034988797229453306,1.5837262611851617,0.6004612504665781,1.0
u7,2024-08-05T00:00:00.000000,1,1,3.4842798095559857,0.8233797393820534,0.3820340808481102,0.025417636922347105,1.5837262611851617,0.6004612504665781,1.0
u7,2024-08-12T00:00:00.000000,1,1,3.6883590293990505,0.990663762491838,0.32651329977571475,0.006704730493638267,1.5837262611851617,0.6004612504665781,1.0
u8,2024-05-13T00:00:00.000000,1,0,1.497641646185454,1.1197869650539787,1.3057953230946997,0.020590544829278513,1.7513399560156582,1.0531728905303277,1.0
u8,2024-05-20T00:00:00.000000,1,0,1.5013293142308364,0.735259391868534,1.2177818719771156,0.015852045565861894,1.7513399560156582,1.0531728905303277,1.0
u8,2024-05-27T00:00:00.000000,1,0,1.6137373705338582,0.9945345732005754,1.0008520826713236,0.01127964341021055,1.7513399560156582,1.0531728905303277,1.0
u8,2024-06-03T00:00:00.000000,1,0,1.46271262111317,1.122714581020519,1.4338041441097056,0.0323974241100605,1.7513399560156582,1.0531728905303277,1.0
u8,2024-06-10T00:00:00.000000,1,0,1.8069376508402728,1.1770071139254064,1.5961212217733123,0.027457219179983974,1.7513399560156582,1.0531728905303277,1.0
u8,2024-06-17T00:00:00.000000,1,0,1.408758488172937,1.0544407030027814,0.785248935455483,0.025636962230337915,1.7513399560156582,1.0531728905303277,1.0
u8,2024-06-24T00:00:00.000000,1,0,2.18130430799751,1.0714769261649693,1.8500086748608642,0.025181646259154963,1.7513399560156582,1.0531728905303277,1.0
u8,2024-07-01T00:00:00.000000,1,1,3.700217681666397,0.8972764111852438,0.6974563143139824,0.04186911811725343,1.7513399560156582,1.0531728905303277,1.0
u8,2024-07-08T00:00:00.000000,1,1,3.951015526909687,1.2702302914195096,0.20557904212306802,0.014030571806682796,1.7513399560156582,1.0531728905303277,1.0
u8,2024-07-15T00:00:00.000000,1,1,3.887529629808267,0.9914382794210452,0.6963974026237795,0.037134628336254284,1.7513399560156582,1.0531728905303277,1.0
u8,2024-07-22T00:00:00.000000,1,1,3.6506577455800646,0.6550104915055281,1.7274412447916605,0.018613078659577408,1.7513399560156582,1.0531728905303277,1.0
u8,2024-07-29T00:00:00.000000,1,1,4.019895450607164,0.9092768438733696,0.32737785614329923,0.018245968053912626,1.7513399560156582,1.0531728905303277,1.0
u8,2024-08-05T00:00:00.000000,1,1,3.588291303635868,1.5372558929798081,1.5669992935737127,0.01554807549603831,1.7513399560156582,1.0531728905303277,1.0
u8,2024-08-12T00:00:00.000000,1,1,3.8908640188657504,0.7409812199314392,0.8368992208109345,0.03204443172930797,1.7513399560156582,1.0531728905303277,1.0
u9,2024-05-13T00:00:00.000000,1,0,0.6516679702613587,0.9190266477078753,0.41522304896541395,0.0418152145275119,0.548274402390543,0.785361444086276,1.0
u9,2024-05-20T00:00:00.000000,1,0,1.0369554866777404,0.5913315401559934,1.6942324886752556,0.04951608321631363,0.548274402390543,0.785361444086276,1.0
u9,2024-05-27T00:00:00.000000,1,0,0.49087120638202497,1.0661257224995873,0.8458881600996477,0.004002464182309251,0.548274402390543,0.785361444086276,1.0
u9,2024-06-03T00:00:00.000000,1,0,0.5877201474321787,0.837007208750815,0.9917211749617624,0.00753364869066201,0.548274402390543,0.785361444086276,1.0
u9,2024-06-10T00:00:00.000000,1,0,0.26593777361305554,0.6956486024806051,0.1848332690511299,0.011642614247185313,0.548274402390543,0.785361444086276,1.0
u9,2024-06-17T00:00:00.000000,1,0,0.7395156731858795,0.6776071805627273,1.2142458287281124,0.02466449879253333,0.548274402390543,0.785361444086276,1.0
u9,2024-06-24T00:00:00.000000,1,0,0.31230466985929245,0.44806781383945554,1.7028179310488283,0.03187943502392295,0.548274402390543,0.785361444086276,1.0
u9,2024-07-01T00:00:00.000000,1,1,2.494506414755617,0.734685930296673,1.5495157361751053,0.002905424086072367,0.548274402390543,0.785361444086276,1.0
u9,2024-07-08T00:00:00.000000,1,1,2.245713589807611,0.9267313722660862,0.7430673182649195,0.04222394366435933,0.548274402390543,0.785361444086276,1.0
u9,2024-07-15T00:00:00.000000,1,1,2.715234435215922,0.8446450442480078,1.7188294820742211,0.025239574145174904,0.548274402390543,0.785361444086276,1.0
u9,2024-07-22T00:00:00.000000,1,1,2.45614943689017,0.6346559280148003,1.7155211677840714,0.017029539779576216,0.548274402390543,0.785361444086276,1.0
u9,2024-07-29T00:00:00.000000,1,1,2.281635208421268,0.7712253677558617,1.8429415778481846,0.031541612018237124,0.548274402390543,0.785361444086276,1.0
u9,2024-08-05T00:00:00.000000,1,1,2.3186138191616292,0.9653983568902686,0.46404571835912967,0.001241156589928627,0.548274402390543,0.785361444086276,1.0
u9,2024-08-12T00:00:00.000000,1,1,2.3523995589911295,0.8950470282522358,0.6843166375994937,0.029923859577886833,0.548274402390543,0.785361444086276,1.0
u10,2024-05-13T00:00:00.000000,1,0,0.26300661737224423,1.0164305770497672,1.9654313003308175,0.031017885482902203,0.5329150533185704,0.9784618984822786,1.0
u10,2024-05-20T00:00:00.000000,1,0,0.9073000488363998,0.9279584316216857,1.8163229567317007,0.03603479733591758,0.5329150533185704,0.9784618984822786,1.0
u10,2024-05-27T00:00:00.000000,1,0,0.18601075523897054,0.9197061144518527,1.7469227326976602,0.0057052035591818595,0.5329150533185704,0.9784618984822786,1.0
u10,2024-06-03T00:00:00.000000,1,0,1.1321040125429684,0.7431389545964182,1.1508972245814229,0.03270512047411784,0.5329150533185704,0.9784618984822786,1.0
u10,2024-06-10T00:00:00.000000,1,0,1.0162498978684567,0.7339870359742979,0.6476336664270199,0.03668767487189581,0.5329150533185704,0.9784618984822786,1.0
u10,2024-06-17T00:00:00.000000,1,0,0.03738730886479019,0.7222480571131122,1.5769519423054392,0.024484987090845296,0.5329150533185704,0.9784618984822786,1.0
u10,2024-06-24T00:00:00.000000,1,0,0.7766954396446637,1.0267938424464462,1.9580422602402965,0.020578800109702994,0.5329150533185704,0.9784618984822786,1.0
u10,2024-07-01T00:00:00.000000,1,1,2.3596533871118752,1.2333513418705264,1.1553772492617516,0.04010298934928622,0.5329150533185704,0.9784618984822786,1.0
u10,2024-07-08T00:00:00.000000,1,1,2.69525453655993,1.1310471949496659,0.17024438168223105,0.01863511706533671,0.5329150533185704,0.9784618984822786,1.0
u10,2024-07-15T00:00:00.000000,1,1,2.694325385297046,0.7716002881473988,1.38308069446822,0.03566290981558491,0.5329150533185704,0.9784618984822786,1.0
u10,2024-07-22T00:00:00.000000,1,1,2.6668116975814895,0.817142117620804,1.5049197901053688,0.04004357960533161,0.5329150533185704,0.9784618984822786,1.0
u10,2024-07-29T00:00:00.000000,1,1,2.605408409821596,0.8556665382036992,1.281605769412967,0.042906265231241164,0.5329150533185704,0.9784618984822786,1.0
u10,2024-08-05T00:00:00.000000,1,1,2.542547355509851,1.0322445880179987,1.3868460587923548,0.0014803644564306607,0.5329150533185704,0.9784618984822786,1.0
u10,2024-08-12T00:00:00.000000,1,1,2.3728793491691533,0.8961342340390368,1.3760643368261316,0.011882918168029867,0.5329150533185704,0.9784618984822786,1.0
u11,2024-05-13T00:00:00.000000,1,0,5.102313469125709,1.0934341324567738,1.2216084766779831,0.019847003387391704,4.337515083343607,1.1744879855466401,1.0
u11,2024-05-20T00:00:00.000000,1,0,4.251648198391407,1.1365032173421887,0.45642799568503356,0.004240579561788155,4.337515083343607,1.1744879855466401,1.0
u11,2024-05-27T00:00:00.000000,1,0,4.494867295929433,0.8756068615827788,1.6341200513549352,0.04993716850333824,4.337515083343607,1.1744879855466401,1.0
u11,2024-06-03T00:00:00.000000,1,0,4.389103183074726,1.107022953132939,0.35996042825628993,0.02874359648115168,4.337515083343607,1.1744879855466401,1.0
u11,2024-06-10T00:00:00.000000,1,0,3.818313601691442,1.2073661261421005,1.839067644542554,0.024845829806517474,4.337515083343607,1.1744879855466401,1.0
u11,2024-06-17T00:00:00.000000,1,0,4.28526326320212,1.508065507770544,0.2276166708107571,0.01009895188443908,4.337515083343607,1.1744879855466401,1.0
u11,2024-06-24T00:00:00.000000,1,0,4.433335162480976,1.0006785359736836,1.3056265034084147,0.01716462311894539,4.337515083343607,1.1744879855466401,1.0
u11,2024-07-01T00:00:00.000000,1,1,6.2403775720576276,0.8360954557126874,1.5287299309923394,0.027042831847247564,4.337515083343607,1.1744879855466401,1.0
u11,2024-07-08T00:00:00.000000,1,1,6.234812801744443,1.158170431609616,0.546684522073253,0.016267136525833854,4.337515083343607,1.1744879855466401,1.0
u11,2024-07-15T00:00:00.000000,1,1,6.482135134001265,1.069944246312704,1.5104041038941558,0.029537239708188306,4.337515083343607,1.1744879855466401,1.0
u11,2024-07-22T00:00:00.000000,1,1,6.419226009925879,1.0317130207393435,0.5586069170906596,0.016124617358433263,4.337515083343607,1.1744879855466401,1.0
u11,2024-07-29T00:00:00.000000,1,1,6.442320270111736,1.6510084420834548,1.1668298493873308,0.0395987212570687,4.337515083343607,1.1744879855466401,1.0
u11,2024-08-05T00:00:00.000000,1,1,6.2874367043110375,1.3378431589867983,1.0048888863147787,0.049735087446751244,4.337515083343607,1.1744879855466401,1.0
u11,2024-08-12T00:00:00.000000,1,1,6.181118207752422,1.0874064909578476,0.45184075541177837,0.028108536686878613,4.337515083343607,1.1744879855466401,1.0
u12,2024-05-13T00:00:00.000000,1,0,0.8310915895775246,2.090997399153155,0.9226477364487575,0.001792137570908159,0.9585237079154519,2.0281819543791952,1.0
u12,2024-05-20T00:00:00.000000,1,0,0.28299052072973796,1.8628409449958163,0.1780502772792092,0.012303330575246924,0.9585237079154519,2.0281819543791952,1.0
u12,2024-05-27T00:00:00.000000,1,0,0.6694321746048107,1.84515073121001,1.0805668223885136,0.015628497451429198,0.9585237079154519,2.0281819543791952,1.0
u12,2024-06-03T00:00:00.000000,1,0,0.8850055125582412,1.8220192103249644,0.8305583181808633,0.0030264225413268067,0.9585237079154519,2.0281819543791952,1.0
u12,2024-06-10T00:00:00.000000,1,0,0.6657360630809805,1.8460669775949055,0.6739359806889131,0.019706288858904877,0.9585237079154519,2.0281819543791952,1.0
u12,2024-06-17T00:00:00.000000,1,0,1.1527691151282942,2.025452596020136,0.31293370489752537,0.04313822818704391,0.9585237079154519,2.0281819543791952,1.0
u12,2024-06-24T00:00:00.000000,1,0,0.9548983126789717,1.9860439515065638,1.0300538123636953,0.016654708050531892,0.9585237079154519,2.0281819543791952,1.0
